"cryptoId","start","duration","open","close","high","low","volumeUSD","source","count","average","std","positive","negative","score"
"dnt","1546300800000","86400000",0.01156,0.01204,0.01216,0.0118,326597.49,"telegram",39,2.769230769230769,0.7994080650317895,0.15384615384615385,0.3333333333333333,0.421899005250008
"dnt","1546387200000","86400000",0.01204,0.01158,0.01208,0.01155,371960.19,"telegram",95,2.863157894736842,0.7895438565304916,0.18947368421052632,0.28421052631578947,0.560343204518635
"dnt","1546473600000","86400000",0.01158,0.01182,0.01197,0.01162,279067.67,"telegram",3,3,0,0,0,NaN
"dnt","1546560000000","86400000",0.01182,0.01187,0.01195,0.0116,294588.64,"telegram",27,1.9259259259259258,1.2149051456930908,0,0.5555555555555556,0
"dnt","1546646400000","86400000",0.01187,0.01313,0.01333,0.01243,458136.01,"telegram",12,2.8333333333333335,0.7993052538854533,0.25,0.4166666666666667,0.7162978701990246
"dnt","1546732800000","86400000",0.01313,0.01243,0.01296,0.01235,361906.38,"telegram",2,3.5,0.5,0.5,0,1
"dnt","1546819200000","86400000",0.01243,0.01236,0.01269,0.01196,583268.17,"telegram",1,3,0.5329387100211931,0,0,NaN
"dnt","1546905600000","86400000",0.01236,0.01259,0.01279,0.01235,220170.11,"telegram",1,4,0.7370277311900889,1,0,1
"dnt","1546992000000","86400000",0.01259,0.01097,0.0117,0.01078,478378.2,"telegram",20,2.95,0.973396116696589,0.3,0.25,0.870061661742672
"dnt","1547078400000","86400000",0.01097,0.01093,0.01123,0.01086,190182.8,"telegram",11,2,1.044465935734187,0,0.6363636363636364,0
"dnt","1547164800000","86400000",0.01093,0.01118,0.01136,0.01088,191019.07,"telegram",14,2.7142857142857144,0.9583148474999098,0.14285714285714285,0.2857142857142857,0.4115700556740225
"dnt","1547251200000","86400000",0.01118,0.01033,0.01097,0.01033,365901.96,"telegram",15,2.4,0.879393730551528,0.06666666666666667,0.5333333333333333,0.1549907303716236
"dnt","1547337600000","86400000",0.01033,0.01115,0.01122,0.01074,436929.85,"telegram",3,2.6666666666666665,0.4714045207910317,0,0.3333333333333333,0
"dnt","1547424000000","86400000",0.01115,0.01224,0.01362,0.01086,2432134.5,"telegram",11,2.727272727272727,0.616575453011388,0.09090909090909091,0.36363636363636365,0.22523744416873215
"dnt","1547510400000","86400000",0.01224,0.01162,0.01257,0.01141,1199552.33,"telegram",74,3.1216216216216215,0.6357099181804904,0.24324324324324326,0.13513513513513514,0.8952621787689088
"dnt","1547596800000","86400000",0.01162,0.01172,0.01179,0.01142,589784.95,"telegram",35,2.8857142857142857,0.318157963590287,0,0.11428571428571428,0
"dnt","1547683200000","86400000",0.01172,0.01189,0.01284,0.01149,1124969.87,"telegram",20,2.95,0.4974937185533099,0.1,0.15,0.41732165005887123
"dnt","1547769600000","86400000",0.01189,0.01249,0.01294,0.01194,570061.99,"telegram",22,2.6363636363636362,0.7100226978096958,0,0.2727272727272727,0
"dnt","1547856000000","86400000",0.01249,0.0116,0.01234,0.01138,483063.01,"telegram",65,2.5384615384615383,0.6581307580371517,0.046153846153846156,0.47692307692307695,0.10111012844216294
"dnt","1547942400000","86400000",0.0116,0.01179,0.012,0.01132,637390.53,"telegram",15,2.6,0.4898979485566357,0,0.4,0
"dnt","1548028800000","86400000",0.01179,0.01243,0.01311,0.01174,1192768.11,"telegram",5,3,0.6324555320336759,0.2,0.2,0.6822617902381696
"dnt","1548115200000","86400000",0.01243,0.01211,0.01268,0.01179,901056.1,"telegram",5,2.8,0.7483314773547882,0.2,0.4,0.5545997223493822
"dnt","1548201600000","86400000",0.01211,0.01263,0.01313,0.01195,1280456.19,"telegram",4,2.5,0.5,0,0.5,0
"dnt","1548288000000","86400000",0.01263,0.01265,0.01315,0.01247,752264.28,"telegram",3,3,0,0,0,NaN
