"cryptoId","start","duration","open","close","high","low","volumeUSD","source","count","average","std","positive","negative","score"
"loom","1546300800000",86400000,0.04575,0.05023,0.0511,0.04646,676850.61,,,,,,,
"loom","1546387200000","86400000",0.05023,0.04883,0.05409,0.04818,1782966.85,"telegram",82,2.6463414634146343,0.6123117175918632,0.036585365853658534,0.36585365853658536,0.0834787417595988
"loom","1546473600000","86400000",0.04883,0.04866,0.05036,0.04827,370300.91,"telegram",125,2.76,0.6740919818541086,0.12,0.368,0.3080995663639099
"loom","1546560000000","86400000",0.04866,0.04823,0.04954,0.04815,171979.62,"telegram",169,2.6923076923076925,0.8284868934053082,0.11834319526627218,0.3609467455621302,0.3048234712490896
"loom","1546646400000","86400000",0.04823,0.05018,0.05198,0.04973,345950.7,"telegram",25,2.72,0.7222188034107115,0.04,0.24,0.11522667724109992
"loom","1546732800000",86400000,0.05018,0.05104,0.05788,0.04824,1860392.94,,,,,,,
"loom","1546819200000","86400000",0.05104,0.05019,0.0518,0.04893,611544.9,"telegram",64,2.9375,0.582961190818051,0.140625,0.203125,0.48344670851388916
"loom","1546905600000","86400000",0.05019,0.05016,0.05117,0.04939,328452.82,"telegram",34,2.7941176470588234,0.6314973692230554,0.11764705882352941,0.3235294117647059,0.31434435450593257
"loom","1546992000000","86400000",0.05016,0.04255,0.04582,0.04163,556590.04,"telegram",44,2.8636363636363638,0.8418299626114606,0.18181818181818182,0.29545454545454547,0.5289086824568778
"loom","1547078400000","86400000",0.04255,0.04337,0.0444,0.04194,304226.69,"telegram",30,2.8666666666666667,0.4988876515698589,0.06666666666666667,0.2,0.22343882281432292
"loom","1547164800000","86400000",0.04337,0.04254,0.04368,0.04225,154221.36,"telegram",6,2.6666666666666665,0.4714045207910317,0,0.3333333333333333,0
"loom","1547251200000","86400000",0.04254,0.04052,0.04226,0.04034,255281.33,"telegram",23,2.9130434782608696,1.1387652916268518,0.2608695652173913,0.21739130434782608,0.8177540779702877
"loom","1547337600000",86400000,0.04052,0.04452,0.04511,0.04215,412949.77,,,,,,,
"loom","1547424000000","86400000",0.04452,0.04309,0.04429,0.04212,539523.43,"telegram",61,2.6721311475409837,0.6947416426366259,0.08196721311475409,0.3770491803278688,0.1982614960627267
"loom","1547510400000","86400000",0.04309,0.04555,0.04956,0.04304,1140957.73,"telegram",12,2.5,0.9574271077563381,0.08333333333333333,0.4166666666666667,0.197375320224904
"loom","1547596800000","86400000",0.04555,0.04677,0.04688,0.04467,456093.88,"telegram",10,1.2,1.2489995996796797,0,0.8,0
"loom","1547683200000","86400000",0.04677,0.04476,0.0468,0.04458,302366.91,"telegram",27,2.7777777777777777,0.7370277311900889,0.18518518518518517,0.4074074074074074,0.5063814013404213
"loom","1547769600000","86400000",0.04476,0.04737,0.04826,0.04569,427781.93,"telegram",17,2.764705882352941,0.5455069703232767,0.058823529411764705,0.29411764705882354,0.1533266937154638
"loom","1547856000000","86400000",0.04737,0.04374,0.0457,0.04221,671939.54,"telegram",28,2.7857142857142856,0.618589574131742,0.10714285714285714,0.32142857142857145,0.2836680901774622
"loom","1547942400000","86400000",0.04374,0.0444,0.04479,0.0429,306867.47,"telegram",88,2.7954545454545454,0.7254949863414716,0.11363636363636363,0.2727272727272727,0.3270364551143403
"loom","1548028800000","86400000",0.0444,0.04449,0.04524,0.04373,337742.93,"telegram",9,2.888888888888889,1.0999438818457403,0.2222222222222222,0.1111111111111111,0.9051482536448663
"loom","1548115200000","86400000",0.04449,0.04551,0.04815,0.04394,1494406.17,"telegram",34,2.6470588235294117,1.1083202165539277,0.14705882352941177,0.2647058823529412,0.43999307928923526
"loom","1548201600000","86400000",0.04551,0.04682,0.0484,0.04534,900355.26,"telegram",24,2.7916666666666665,0.8650224788344457,0.16666666666666666,0.2916666666666667,0.48344670851388916
"loom","1548288000000","86400000",0.04682,0.0454,0.04712,0.04511,732589.29,"telegram",28,2.9642857142857144,0.6257648381405438,0.17857142857142858,0.21428571428571427,0.5955833477359469
"loom","1548374400000","86400000",0.0454,0.04503,0.04639,0.04503,367191.98,"telegram",39,2.5641025641025643,0.6715795309594254,0.02564102564102564,0.41025641025641024,0.055341126573063226
"loom","1548460800000","86400000",0.04503,0.0425,0.04481,0.04175,649465.99,"telegram",40,2.7,0.6,0.075,0.375,0.17984081852510791
"loom","1548547200000","86400000",0.0425,0.03923,0.04213,0.03851,790459.87,"telegram",24,2.9166666666666665,0.6400954789890507,0.125,0.16666666666666666,0.4849313121214529
"loom","1548633600000","86400000",0.03923,0.039,0.03969,0.03787,753874.16,"telegram",5,2.8,0.39999999999999997,0,0.2,0
