"cryptoId","start","duration","open","close","high","low","volumeUSD","source","count","average","std","positive","negative","score"
"atom","1546300800000","86400000",0,0,0,0,0,"telegram",68,2.7941176470588234,0.47150645711415845,0.029411764705882353,0.23529411764705882,0.08479588154870199
"atom","1546387200000","86400000",0,0,0,0,0,"telegram",45,2.6222222222222222,0.6762277357645752,0.044444444444444446,0.37777777777777777,0.1014596446516478
"atom","1546473600000","86400000",0,0,0,0,0,"telegram",144,2.7083333333333335,0.7058780977540589,0.09027777777777778,0.3611111111111111,0.22398540098512099
"atom","1546560000000","86400000",0,0,0,0,0,"telegram",180,2.6222222222222222,0.7539197979416613,0.1,0.43333333333333335,0.24233447174752354
"atom","1546646400000","86400000",0,0,0,0,0,"telegram",22,1.9545454545454546,1.3306619243913131,0.09090909090909091,0.5909090909090909,0.23715579322341807
"atom","1546732800000","86400000",0,0,0,0,0,"telegram",111,2.7027027027027026,0.7545011429264908,0.0990990990990991,0.34234234234234234,0.2534775293963487
"atom","1546819200000","86400000",0,0,0,0,0,"telegram",58,2.7241379310344827,0.8865489746332722,0.13793103448275862,0.3103448275862069,0.3823232247250292
"atom","1546905600000","86400000",0,0,0,0,0,"telegram",93,2.752688172043011,0.7132526430871832,0.0967741935483871,0.3010752688172043,0.26073840491867983
"atom","1546992000000","86400000",0,0,0,0,0,"telegram",124,2.5161290322580645,0.8470429680968303,0.06451612903225806,0.43548387096774194,0.14707373398612456
"atom","1547078400000","86400000",0,0,0,0,0,"telegram",103,2.4563106796116503,0.7730496791221116,0.05825242718446602,0.5242718446601942,0.1322949216088205
"atom","1547164800000","86400000",0,0,0,0,0,"telegram",83,2.3373493975903616,0.7957281795642587,0.03614457831325301,0.6144578313253012,0.08398023077269134
"atom","1547251200000","86400000",0,0,0,0,0,"telegram",105,2.1619047619047618,0.9673115371881618,0.02857142857142857,0.6190476190476191,0.065395104407874
"atom","1547337600000","86400000",0,0,0,0,0,"telegram",101,2.5346534653465347,0.7905926644624601,0.06930693069306931,0.45544554455445546,0.15874563262753094
"atom","1547424000000","86400000",0,0,0,0,0,"telegram",44,2.340909090909091,0.9987078428509013,0.045454545454545456,0.4772727272727273,0.0994434847269221
"atom","1547510400000","86400000",0,0,0,0,0,"telegram",55,2.418181818181818,0.7055857422520828,0.01818181818181818,0.5272727272727272,0.03791285368474573
"atom","1547596800000","86400000",0,0,0,0,0,"telegram",86,2.5697674418604652,0.7077757113271258,0.05813953488372093,0.4418604651162791,0.13082482642666604
"atom","1547683200000","86400000",0,0,0,0,0,"telegram",21,2.2857142857142856,0.8247860988423221,0.09523809523809523,0.7142857142857143,0.3363755443363323
