"cryptoId","start","duration","open","close","high","low","volumeUSD","source","count","average","std","positive","negative","score"
"mana","1546300800000",86400000,0.04672,0.04686,0.04769,0.04611,777577.81,,,,,,,
"mana","1546387200000","86400000",0.04686,0.0445,0.04553,0.04411,602497.4,"telegram",3,2.6666666666666665,0.4714045207910317,0,0.3333333333333333,0
"mana","1546473600000","86400000",0.0445,0.04591,0.04614,0.04463,692166.27,"telegram",3,3,0,0,0,NaN
"mana","1546560000000",86400000,0.04591,0.0453,0.04746,0.0453,997287.46,,,,,,,
"mana","1546646400000",86400000,0.0453,0.04755,0.04858,0.04726,803014.52,,,,,,,
"mana","1546732800000",86400000,0.04755,0.04573,0.04719,0.04557,631772.34,,,,,,,
"mana","1546819200000","86400000",0.04573,0.0453,0.04635,0.04461,647024.87,"telegram",3,2.6666666666666665,0.4714045207910317,0,0.3333333333333333,0
"mana","1546905600000",86400000,0.0453,0.04684,0.0472,0.04514,961788.68,,,,,,,
"mana","1546992000000","86400000",0.04684,0.03844,0.04255,0.03738,1620216.13,"telegram",4,3,0,0,0,NaN
"mana","1547078400000","86400000",0.03844,0.03878,0.03941,0.03794,752826.98,"telegram",1,2,0,0,1,0
"mana","1547164800000",86400000,0.03878,0.03892,0.03939,0.03785,694266.59,,,,,,,
"mana","1547251200000","86400000",0.03892,0.03541,0.0386,0.0353,1285080.59,"telegram",2,2,0,0,1,0
"mana","1547337600000","86400000",0.03541,0.03841,0.03859,0.03685,890671.4,"telegram",4,3,0.7071067811865476,0.25,0.25,0.7615941559557646
"mana","1547424000000","86400000",0.03841,0.03726,0.03864,0.0365,1097356.15,"telegram",4,3,0,0,0,NaN
"mana","1547510400000","86400000",0.03726,0.04092,0.0414,0.03677,1932356.8,"telegram",2,2.5,0.5,0,0.5,0
"mana","1547596800000",86400000,0.04092,0.0412,0.0426,0.03954,2284884.72,,,,,,,
"mana","1547683200000",86400000,0.0412,0.03962,0.04104,0.03852,1571736.65,,,,,,,
"mana","1547769600000","86400000",0.03962,0.04103,0.04155,0.04017,752512.39,"telegram",1,3,0,0,0,NaN
"mana","1547856000000",86400000,0.04103,0.03839,0.03971,0.03718,854406.92,,,,,,,
"mana","1547942400000","86400000",0.03839,0.03811,0.03868,0.03754,763280.29,"telegram",1,3,0,0,0,NaN
"mana","1548028800000",86400000,0.03811,0.03984,0.04056,0.03815,1145364.03,,,,,,,
"mana","1548115200000","86400000",0.03984,0.03822,0.03965,0.03797,730075.54,"telegram",2,3,0,0,0,NaN
"mana","1548201600000",86400000,0.03822,0.03951,0.03994,0.03836,650826.4,,,,,,,
"mana","1548288000000",86400000,0.03951,0.03959,0.03981,0.03866,646383.48,,,,,,,
"mana","1548374400000","86400000",0.03959,0.04035,0.04165,0.03967,1713635.47,"telegram",1,3,0,0,0,NaN
"mana","1548460800000",86400000,0.04035,0.0374,0.04039,0.03736,1176293.26,,,,,,,
"mana","1548547200000",86400000,0.0374,0.03536,0.03633,0.03398,926380.38,,,,,,,
"mana","1548633600000",86400000,0.03536,0.03418,0.03511,0.03302,555772.03,,,,,,,
"mana","1548720000000","86400000",0.03418,0.03519,0.03582,0.03443,416766.39,"telegram",1,3,0,0,0,NaN
"mana","1548806400000","86400000",0.03519,0.03386,0.03523,0.03335,533838.49,"telegram",1,3,0,0,0,NaN
"mana","1548892800000",86400000,0.03386,0.03351,0.03424,0.03292,344846.84,,,,,,,
"mana","1548979200000",86400000,0.03351,0.03424,0.03488,0.03382,206998.71,,,,,,,
"mana","1549065600000",86400000,0.03424,0.03298,0.0337,0.03298,219044.59,,,,,,,
"mana","1549152000000","86400000",0.03298,0.03267,0.03308,0.03232,396640.23,"telegram",2,1.5,1.5,0,0.5,0
"mana","1549238400000","86400000",0.03267,0.03434,0.03479,0.03279,818120.43,"telegram",1,2,0,0,1,0
"mana","1549324800000",86400000,0.03434,0.03178,0.035,0.03123,965898.17,,,,,,,
"mana","1549411200000","86400000",0.03178,0.03196,0.03237,0.03136,569540.83,"telegram",1,2,0,0,1,0
"mana","1549497600000",86400000,0.03196,0.03565,0.03708,0.03459,736277.79,,,,,,,
"mana","1549584000000",86400000,0.03565,0.03506,0.03576,0.03451,473563.94,,,,,,,
"mana","1549670400000",86400000,0.03506,0.03479,0.03541,0.03435,389513.47,,,,,,,
"mana","1549756800000",86400000,0.03479,0.03369,0.03416,0.03315,732191.59,,,,,,,
"mana","1549843200000",86400000,0.03369,0.03498,0.03505,0.03375,1670790.16,,,,,,,
"mana","1549929600000",86400000,0.03498,0.03465,0.03537,0.03444,1451793.47,,,,,,,
"mana","1550016000000",86400000,0.03465,0.03449,0.0351,0.03381,666024.85,,,,,,,
"mana","1550102400000",86400000,0.03449,0.03522,0.03536,0.03421,390793.34,,,,,,,
"mana","1550188800000",86400000,0.03522,0.03773,0.03892,0.0353,1600388.17,,,,,,,
"mana","1550275200000",86400000,0.03773,0.03741,0.03862,0.037,726543.16,,,,,,,
"mana","1550361600000",86400000,0.03741,0.03932,0.04096,0.03854,994138.21,,,,,,,
"mana","1550448000000",86400000,0.03932,0.03861,0.03948,0.03763,642045.48,,,,,,,
"mana","1550534400000",86400000,0.03861,0.03847,0.0391,0.03787,582829.09,,,,,,,
"mana","1550620800000","86400000",0.03847,0.03709,0.03811,0.03677,575367.44,"telegram",2,3,0,0,0,NaN
"mana","1550707200000",86400000,0.03709,0.03908,0.03908,0.03729,532315.89,,,,,,,
"mana","1550793600000","86400000",0.03908,0.03979,0.04083,0.03942,625957.91,"telegram",2,3,0,0,0,NaN
"mana","1550880000000",86400000,0.03979,0.03549,0.03704,0.03534,593617.92,,,,,,,
"mana","1550966400000","86400000",0.03549,0.0363,0.03692,0.03599,450097.56,"telegram",1,3,0,0,0,NaN
"mana","1551052800000",86400000,0.0363,0.04856,0.05612,0.03589,21436573.51,,,,,,,
"mana","1551139200000","86400000",0.04856,0.04218,0.05332,0.04126,11312496.35,"telegram",21,2.4285714285714284,0.8491692619108098,0.09523809523809523,0.5714285714285714,0.2449186624037092
"mana","1551225600000","86400000",0.04218,0.0432,0.04416,0.04015,4283235.75,"telegram",18,2.111111111111111,0.31426968052735454,0,0.8888888888888888,0
"mana","1551312000000",86400000,0.0432,0.04222,0.04625,0.04176,2982410.76,,,,,,,
"mana","1551398400000","86400000",0.04222,0.0422,0.04262,0.03962,2262523.33,"telegram",33,2.3333333333333335,0.5318160234783105,0.030303030303030304,0.696969696969697,0.07954175456844426
"mana","1551484800000",86400000,0.0422,0.04041,0.04205,0.04011,1245990.25,,,,,,,
"mana","1551571200000","86400000",0.04041,0.03989,0.03989,0.03731,1631932.27,"telegram",2,3,0,0,0,NaN
"mana","1551657600000","86400000",0.03989,0.04312,0.04444,0.0408,2075700.38,"telegram",1,3,0,0,0,NaN
"mana","1551744000000",86400000,0.04312,0.04158,0.04348,0.04088,1219167.33,,,,,,,
"mana","1551830400000",86400000,0.04158,0.04112,0.0417,0.04034,1106079.55,,,,,,,
"mana","1551916800000",86400000,0.04112,0.04464,0.05025,0.04088,9366490.36,,,,,,,
"mana","1552003200000",86400000,0.04464,0.0471,0.05262,0.04441,6398078.3,,,,,,,
"mana","1552089600000",86400000,0.0471,0.04802,0.04842,0.04566,1993479.57,,,,,,,
"mana","1552176000000",86400000,0.04802,0.04444,0.04813,0.04324,1859716.99,,,,,,,
"mana","1552262400000","86400000",0.04444,0.04709,0.04826,0.04344,1686460.87,"telegram",2,2.5,0.5,0,0.5,0
