"cryptoId","start","duration","open","close","high","low","volumeUSD","source","count","average","std","positive","negative","score"
"xtz","1546300800000",86400000,0.4422,0.4825,0.5328,0.4422,116463.98,,,,,,,
"xtz","1546387200000",86400000,0.4825,0.4887,0.5028,0.4704,48894.63,,,,,,,
"xtz","1546473600000",86400000,0.4887,0.4787,0.5013,0.4605,28415.61,,,,,,,
"xtz","1546560000000",86400000,0.4787,0.4809,0.5046,0.4751,20013.6,,,,,,,
"xtz","1546646400000",86400000,0.4809,0.5216,0.5216,0.4723,59849.24,,,,,,,
"xtz","1546732800000",86400000,0.5216,0.4853,0.543,0.4632,185427.02,,,,,,,
"xtz","1546819200000",86400000,0.4853,0.4943,0.5475,0.4701,115970.79,,,,,,,
"xtz","1546905600000",86400000,0.4943,0.5157,0.5398,0.4837,74240.08,,,,,,,
"xtz","1546992000000",86400000,0.5157,0.4555,0.5244,0.4415,100121.73,,,,,,,
"xtz","1547078400000",86400000,0.4555,0.4452,0.463,0.4415,35502.39,,,,,,,
"xtz","1547164800000",86400000,0.4452,0.4285,0.4558,0.4136,40644.23,,,,,,,
"xtz","1547251200000",86400000,0.4285,0.3967,0.4362,0.383,21677.61,,,,,,,
"xtz","1547337600000",86400000,0.3967,0.4199,0.4371,0.3933,51070.63,,,,,,,
"xtz","1547424000000",86400000,0.4199,0.402,0.4352,0.4003,49167.32,,,,,,,
"xtz","1547510400000",86400000,0.402,0.4274,0.4435,0.4001,22025.52,,,,,,,
"xtz","1547596800000",86400000,0.4274,0.4242,0.4379,0.4187,32649.86,,,,,,,
"xtz","1547683200000",86400000,0.4242,0.4338,0.4513,0.4172,29792.2,,,,,,,
"xtz","1547769600000",86400000,0.4338,0.4358,0.4674,0.427,49213.51,,,,,,,
"xtz","1547856000000",86400000,0.4358,0.4252,0.4503,0.4177,14423.11,,,,,,,
"xtz","1547942400000",86400000,0.4252,0.432,0.4416,0.4044,9968.36,,,,,,,
"xtz","1548028800000",86400000,0.432,0.4327,0.45,0.406,20244.6,,,,,,,
"xtz","1548115200000",86400000,0.4327,0.4448,0.4454,0.4061,18860.49,,,,,,,
"xtz","1548201600000",86400000,0.4448,0.4444,0.4448,0.413,8774.57,,,,,,,
"xtz","1548288000000",86400000,0.4444,0.4073,0.4444,0.4,17650.23,,,,,,,
"xtz","1548374400000",86400000,0.4073,0.4005,0.417,0.4001,17379.46,,,,,,,
"xtz","1548460800000",86400000,0.4005,0.4027,0.4371,0.391,14147.02,,,,,,,
"xtz","1548547200000",86400000,0.4027,0.37,0.4027,0.3219,169736.24,,,,,,,
"xtz","1548633600000",86400000,0.37,0.3643,0.3848,0.3553,25736.28,,,,,,,
"xtz","1548720000000",86400000,0.3643,0.3748,0.3913,0.3626,51557.49,,,,,,,
"xtz","1548806400000",86400000,0.3748,0.3748,0.3997,0.3693,22827.53,,,,,,,
"xtz","1548892800000",86400000,0.3748,0.3805,0.3942,0.3693,10857.9,,,,,,,
"xtz","1548979200000",86400000,0.3805,0.3702,0.391,0.3702,21363.13,,,,,,,
"xtz","1549065600000",86400000,0.3702,0.3618,0.427,0.3618,19690.53,,,,,,,
"xtz","1549152000000",86400000,0.3618,0.363,0.403,0.3575,15391.06,,,,,,,
"xtz","1549238400000",86400000,0.363,0.3721,0.3849,0.363,8861.71,,,,,,,
"xtz","1549324800000",86400000,0.3721,0.3965,0.3965,0.351,15220.36,,,,,,,
"xtz","1549411200000",86400000,0.3965,0.3602,0.3965,0.3594,4178.56,,,,,,,
"xtz","1549497600000",86400000,0.3602,0.3834,0.409,0.3568,80006.26,,,,,,,
"xtz","1549584000000",86400000,0.3834,0.3885,0.3947,0.3747,12299.73,,,,,,,
"xtz","1549670400000",86400000,0.3885,0.3848,0.4085,0.3656,23929.01,,,,,,,
"xtz","1549756800000",86400000,0.3848,0.399,0.399,0.3745,4821.85,,,,,,,
"xtz","1549843200000",86400000,0.399,0.3948,0.399,0.3746,30589.6,,,,,,,
"xtz","1549929600000",86400000,0.3948,0.3922,0.4047,0.3851,26158.07,,,,,,,
"xtz","1550016000000",86400000,0.3922,0.416,0.4573,0.3922,69975.77,,,,,,,
"xtz","1550102400000",86400000,0.416,0.4545,0.469,0.416,39186.54,,,,,,,
"xtz","1550188800000",86400000,0.4545,0.4373,0.6754,0.4207,124331.43,,,,,,,
"xtz","1550275200000",86400000,0.4373,0.4317,0.4696,0.4276,44863.93,,,,,,,
"xtz","1550361600000",86400000,0.4317,0.4507,0.48,0.4311,118574.79,,,,,,,
"xtz","1550448000000",86400000,0.4507,0.4464,0.4783,0.4246,279356.04,,,,,,,
"xtz","1550534400000",86400000,0.4464,0.4546,0.48,0.44,127828.95,,,,,,,
"xtz","1550620800000",86400000,0.4546,0.4406,0.4731,0.425,215812.08,,,,,,,
"xtz","1550707200000",86400000,0.4406,0.4418,0.4746,0.4305,154010.71,,,,,,,
"xtz","1550793600000",86400000,0.4418,0.4482,0.4579,0.4364,38983.92,,,,,,,
"xtz","1550880000000",86400000,0.4482,0.4199,0.4721,0.4176,89178.29,,,,,,,
"xtz","1550966400000",86400000,0.4199,0.424,0.4401,0.4162,71625.81,,,,,,,
"xtz","1551052800000",86400000,0.424,0.4037,0.4324,0.3908,69003.08,,,,,,,
"xtz","1551139200000",86400000,0.4037,0.4028,0.4237,0.3952,25002.34,,,,,,,
"xtz","1551225600000",86400000,0.4028,0.4098,0.4393,0.4001,24500.79,,,,,,,
"xtz","1551312000000",86400000,0.4098,0.4035,0.4388,0.4035,254360,,,,,,,
"xtz","1551398400000",86400000,0.4035,0.3995,0.4149,0.3923,24556.72,,,,,,,
"xtz","1551484800000",86400000,0.3995,0.4024,0.4052,0.3919,21697.58,,,,,,,
"xtz","1551571200000",86400000,0.4024,0.3997,0.4089,0.3916,59627.31,,,,,,,
"xtz","1551657600000",86400000,0.3997,0.42,0.437,0.3972,42608.72,,,,,,,
"xtz","1551744000000",86400000,0.42,0.4119,0.4332,0.4057,94147.25,,,,,,,
"xtz","1551830400000",86400000,0.4119,0.4194,0.4298,0.4002,78347.07,,,,,,,
"xtz","1551916800000",86400000,0.4194,0.3971,0.4296,0.3701,100411.82,,,,,,,
"xtz","1552003200000",86400000,0.3971,0.409,0.4303,0.3971,35140.15,,,,,,,
"xtz","1552089600000",86400000,0.409,0.445,0.4894,0.409,142403.08,,,,,,,
"xtz","1552176000000",86400000,0.445,0.4411,0.4843,0.4411,138448.59,,,,,,,
"xtz","1552262400000",86400000,0.4411,0.4512,0.4767,0.4266,192171.35,,,,,,,
"xtz","1552348800000",86400000,0.4512,0.4503,0.4675,0.435,100907.1,,,,,,,
"xtz","1552435200000",86400000,0.4503,0.4402,0.4564,0.4346,29355.84,,,,,,,
"xtz","1552521600000",86400000,0.4402,0.447,0.455,0.4401,51822.84,,,,,,,
"xtz","1552608000000",86400000,0.447,0.5045,0.5214,0.446,580955.24,,,,,,,
"xtz","1552694400000",86400000,0.5045,0.4902,0.5391,0.4803,69392.33,,,,,,,
"xtz","1552780800000",86400000,0.4902,0.491,0.5054,0.475,117664.33,,,,,,,
"xtz","1552867200000",86400000,0.491,0.5963,0.5975,0.4785,342434.14,,,,,,,
"xtz","1552953600000",86400000,0.5963,0.6396,0.6905,0.5515,484304.24,,,,,,,
"xtz","1553040000000",86400000,0.6396,0.8288,0.8288,0.5964,1627990.16,,,,,,,
"xtz","1553126400000",86400000,0.8288,0.7494,0.8299,0.6989,465274.34,,,,,,,
"xtz","1553212800000",86400000,0.7494,0.7157,0.8249,0.684,185325.26,,,,,,,
"xtz","1553299200000",86400000,0.7157,0.6695,0.7297,0.6624,78118.98,,,,,,,
"xtz","1553385600000",86400000,0.6695,0.6891,0.7399,0.6561,246709.97,,,,,,,
"xtz","1553472000000",86400000,0.6891,0.659,0.6925,0.6457,85095.75,,,,,,,
"xtz","1553558400000",86400000,0.659,0.7223,0.7321,0.659,158235.2,,,,,,,
"xtz","1553644800000",86400000,0.7223,0.7836,0.8078,0.7109,827330.07,,,,,,,
"xtz","1553731200000",86400000,0.7836,0.9021,0.9473,0.78,750614.88,,,,,,,
"xtz","1553817600000",86400000,0.9021,0.9454,0.9533,0.8616,272471.16,,,,,,,
"xtz","1553904000000",86400000,0.9454,1.06,1.14,0.9287,822167.85,,,,,,,
"xtz","1553990400000",86400000,1.06,0.9815,1.08,0.9629,610684.14,,,,,,,
"xtz","1554076800000",86400000,0.9815,1.02,1.03,0.9198,1074824.32,,,,,,,
"xtz","1554163200000",86400000,1.02,0.9488,1.05,0.9111,1594881.23,,,,,,,
"xtz","1554249600000",86400000,0.9488,0.856,1.02,0.8267,1174786.85,,,,,,,
"xtz","1554336000000",86400000,0.856,1.03,1.05,0.8498,482690.32,,,,,,,
"xtz","1554422400000",86400000,1.03,0.9602,1.03,0.958,952278.61,,,,,,,
"xtz","1554508800000",86400000,0.9602,0.9727,0.9955,0.9576,121196.88,,,,,,,
"xtz","1554595200000",86400000,0.9727,0.9216,0.995,0.9054,349214.82,,,,,,,
"xtz","1554681600000",86400000,0.9216,0.9499,0.9936,0.891,356269.02,,,,,,,
"xtz","1554768000000",86400000,0.9499,1.02,1.02,0.939,292611.48,,,,,,,
"xtz","1554854400000",86400000,1.02,0.9303,1.02,0.9108,230056.6,,,,,,,
"xtz","1554940800000",86400000,0.9303,0.9775,0.9813,0.9188,121801.54,,,,,,,
"xtz","1555027200000",86400000,0.9775,0.9838,0.9898,0.9555,90070.07,,,,,,,
"xtz","1555113600000",86400000,0.9838,1.14,1.16,0.9546,929137.81,,,,,,,
"xtz","1555200000000",86400000,1.14,1.09,1.23,1.04,1051347.84,,,,,,,
"xtz","1555286400000",86400000,1.09,1.15,1.18,1.03,627403.66,,,,,,,
"xtz","1555372800000",86400000,1.15,1.27,1.29,1.15,1021577.73,,,,,,,
