"cryptoId","start","duration","open","close","high","low","volumeUSD","source","count","average","std","positive","negative","score"
"eos","1562976000000","86400000",4.741,4.118,4.756,4.052,20539843.63,"telegram",172,2.61046511627907,0.831436004860551,0.06976744186046512,0.3546511627906977,0.16924492504148136
"eos","1563062400000","86400000",4.118,4.283,4.416,3.972,23278496.38,"telegram",78,2.730769230769231,0.6538461538461537,0.07692307692307693,0.32051282051282054,0.19655727408616785
"eos","1563148800000","86400000",4.283,3.657,4.346,3.311,31964225.42,"telegram",716,2.7039106145251397,0.8350133393703628,0.12150837988826815,0.33519553072625696,0.3217624192023212
"eos","1563235200000","86400000",3.657,3.836,4.11,3.522,26627917.04,"telegram",421,2.68646080760095,0.8046964677650545,0.09501187648456057,0.32779097387173395,0.2459415461734431
"eos","1563321600000","86400000",3.836,4.093,4.239,3.746,18871568.92,"telegram",795,2.6955974842767296,0.8395376019874883,0.10817610062893082,0.3283018867924528,0.2843049562858877
"eos","1563408000000","86400000",4.093,4.049,4.15,3.811,11328562.6,"telegram",669,2.672645739910314,0.810349181080027,0.10762331838565023,0.36472346786248133,0.27255087519672605
"eos","1563494400000","86400000",4.049,4.308,4.481,3.998,16481287.14,"telegram",354,2.788135593220339,0.8218591461988797,0.12146892655367232,0.2514124293785311,0.36722439398219153
"eos","1563580800000","86400000",4.308,4.32,4.346,4.15,9054064.07,"telegram",334,2.6407185628742513,0.859755966533965,0.10179640718562874,0.3592814371257485,0.2569783214055237
"eos","1563667200000","86400000",4.32,4.121,4.414,3.94,14110690.7,"telegram",249,2.6345381526104417,0.7702890812056862,0.06827309236947791,0.357429718875502,0.16478371652915058
"eos","1563753600000","86400000",4.121,4.153,4.276,3.957,10667472.9,"telegram",231,2.7186147186147185,0.8844739594197158,0.06493506493506493,0.21645021645021645,0.20575531203770403
"eos","1563840000000","86400000",4.153,4.585,4.651,4.015,29275488.28,"telegram",371,2.743935309973046,0.8350054544868227,0.11859838274932614,0.29110512129380056,0.3320113512219094
"eos","1563926400000","86400000",4.585,4.57,4.72,4.447,17057848.52,"telegram",334,2.7335329341317367,0.760720646236156,0.07784431137724551,0.2754491017964072,0.21508638238507571
"eos","1564012800000","86400000",4.57,4.626,4.708,4.424,9571621.22,"telegram",283,2.76678445229682,0.9027006474128306,0.1413427561837456,0.26501766784452296,0.4212464049419571
"eos","1564099200000","86400000",4.626,4.266,4.773,4.027,17188701.49,"telegram",446,2.625560538116592,0.8915002343576777,0.07174887892376682,0.3116591928251121,0.1845452127956324
"eos","1564185600000","86400000",4.266,4.267,4.331,3.875,15433129.01,"telegram",441,2.761904761904762,0.827530818903939,0.1292517006802721,0.30158730158730157,0.359658861903299
"eos","1564272000000","86400000",4.267,4.206,4.379,4.101,9361311.51,"telegram",325,2.686153846153846,0.8152162380576704,0.09538461538461539,0.3230769230769231,0.248527047038545
"eos","1564358400000","86400000",4.206,4.206,4.317,4.117,6947033.33,"telegram",448,2.6473214285714284,0.8348930450564748,0.08928571428571429,0.35044642857142855,0.22353197033254713
"eos","1564444800000","86400000",4.206,4.425,4.447,4.2,16567869.87,"telegram",283,2.706713780918728,0.8121368311844183,0.06713780918727916,0.254416961130742,0.19206522163714834
"eos","1564531200000","86400000",4.425,4.31,4.443,4.219,6854516,"telegram",297,2.734006734006734,0.7609725568493815,0.09427609427609428,0.29292929292929293,0.2567252926359851
"eos","1564617600000","86400000",4.31,4.182,4.347,4.049,8696999.77,"telegram",231,2.7489177489177488,0.830785445490124,0.11255411255411256,0.2813852813852814,0.3185207769027709
"eos","1564704000000","86400000",4.182,4.286,4.367,4.163,7445161.82,"telegram",418,2.6435406698564594,0.8094648829142148,0.07177033492822966,0.3397129186602871,0.1775885305359568
"eos","1564790400000","86400000",4.286,4.238,4.31,4.183,3952806.31,"telegram",366,2.702185792349727,0.8817181614897562,0.10655737704918032,0.2923497267759563,0.29422558595074055
"eos","1564876800000","86400000",4.238,4.461,4.575,4.23,11799679.05,"telegram",438,2.664383561643836,0.9161967042211338,0.1095890410958904,0.3127853881278539,0.29431169970234894
"eos","1564963200000","86400000",4.461,4.193,4.498,4.054,10465313.58,"telegram",443,2.5891647855530473,0.9054986167050456,0.0835214446952596,0.35665914221218964,0.2061568327847605
"eos","1565049600000","86400000",4.193,4.227,4.29,4.14,6270364.82,"telegram",456,2.68859649122807,0.8026555456109234,0.09649122807017543,0.32894736842105265,0.24986346098863432
"eos","1565136000000","86400000",4.227,4.173,4.238,4.097,5763430.01,"telegram",582,2.685567010309278,0.9319258805743036,0.10824742268041238,0.2852233676975945,0.3030371663497675
"eos","1565222400000","86400000",4.173,3.906,4.188,3.808,10635265.11,"telegram",1803,2.660565723793677,0.8367151202385398,0.10427066001109263,0.3555185801442041,0.26498328005599125
"eos","1565308800000","86400000",3.906,4.063,4.137,3.857,7967445.64,"telegram",453,2.6997792494481234,0.8879497155842003,0.11258278145695365,0.30022075055187636,0.3088864230154762
"eos","1565395200000","86400000",4.063,4.199,4.262,4.06,7157865.81,"telegram",271,2.678966789667897,0.8866998200365191,0.0959409594095941,0.2915129151291513,0.26236280787578115
"eos","1565481600000","86400000",4.199,4.131,4.205,4.084,2803727.94,"telegram",382,2.5837696335078535,0.8695238086088068,0.06806282722513089,0.3586387434554974,0.1640216748897485
"eos","1565568000000","86400000",4.131,4.075,4.14,3.96,5563600.99,"telegram",445,2.5842696629213484,0.9599741190804969,0.1101123595505618,0.3752808988764045,0.2776046651977908
"eos","1565654400000","86400000",4.075,3.671,4.123,3.569,12546324.08,"telegram",326,2.625766871165644,0.879806793978485,0.10122699386503067,0.3619631901840491,0.25474842296101197
"eos","1565740800000","86400000",3.671,3.63,3.717,3.321,13251309.05,"telegram",612,2.7320261437908497,0.8382719226539643,0.10620915032679738,0.2761437908496732,0.3016695721794387
"eos","1565827200000","86400000",3.63,3.59,3.662,3.486,5362224.3,"telegram",254,2.6968503937007875,0.8410189739987021,0.11023622047244094,0.33070866141732286,0.28959310672547023
"eos","1565913600000","86400000",3.59,3.561,3.616,3.494,3165292.85,"telegram",299,2.5752508361204014,0.8978920989529753,0.07023411371237458,0.35451505016722407,0.1705151920772945
"eos","1566000000000","86400000",3.561,3.696,3.768,3.516,7811241.67,"telegram",220,2.640909090909091,0.8909438768719029,0.10454545454545454,0.34545454545454546,0.2683821869006755
"eos","1566086400000","86400000",3.696,3.726,3.79,3.65,5858357.55,"telegram",296,2.5371621621621623,1.006047954730265,0.09797297297297297,0.3716216216216216,0.2435301833729555
"eos","1566172800000","86400000",3.726,3.676,3.729,3.601,3233062.59,"telegram",326,2.607361963190184,0.9524626319712831,0.10736196319018405,0.35276073619631904,0.27463269420402026
"eos","1566259200000","86400000",3.676,3.51,3.69,3.369,8074391.42,"telegram",294,2.8333333333333335,0.5679457353274541,0.09183673469387756,0.2585034013605442,0.26680653057242143
"eos","1566345600000","86400000",3.51,3.643,3.712,3.456,5211211.76,"telegram",392,2.75765306122449,0.6388307255917,0.10459183673469388,0.3469387755102041,0.2681124827845489
"eos","1566432000000","86400000",3.643,3.683,3.772,3.608,4388631.18,"telegram",783,2.787994891443167,0.6400901436951222,0.11621966794380588,0.3269476372924649,0.3087726207843915
"eos","1566518400000","86400000",3.683,3.667,3.693,3.559,3264014.47,"telegram",165,2.860606060606061,0.5382009278616556,0.08484848484848485,0.22424242424242424,0.2671817567204322
"eos","1566604800000","86400000",3.667,3.55,3.7,3.47,4075644.08,"telegram",561,2.8520499108734403,0.5830648365057789,0.10695187165775401,0.2549019607843137,0.3173966664141321
"eos","1566691200000","86400000",3.55,3.584,3.707,3.542,3882033.76,"telegram",950,2.809473684210526,0.6460525779826327,0.13157894736842105,0.32210526315789473,0.3573677743459025
"eos","1566777600000","86400000",3.584,3.556,3.593,3.495,2708800.51,"telegram",286,2.772727272727273,0.5919839605394059,0.08391608391608392,0.3076923076923077,0.22045845319533597
"eos","1566864000000","86400000",3.556,3.256,3.564,3.115,9271520.04,"telegram",354,2.8559322033898304,0.5764996223872653,0.1016949152542373,0.24293785310734464,0.3089339762941401
"eos","1566950400000","86400000",3.256,3.203,3.269,3.062,6092056.48,"telegram",458,2.7947598253275108,0.6520163947304928,0.11790393013100436,0.3165938864628821,0.3178710339072852
"eos","1567036800000","86400000",3.203,3.216,3.291,3.172,2787797.73,"telegram",316,2.7911392405063293,0.6011991968415852,0.0981012658227848,0.3069620253164557,0.2623119710301203
"eos","1567123200000","86400000",3.216,3.34,3.424,3.199,2617648.35,"telegram",564,2.7056737588652484,0.6484321570997589,0.10106382978723404,0.3953900709219858,0.24849239361672115
"eos","1567209600000","86400000",3.34,3.271,3.35,3.116,4143480.43,"telegram",386,2.7823834196891193,0.588579142846133,0.08290155440414508,0.29533678756476683,0.22197355697887455
"eos","1567296000000","86400000",3.271,3.332,3.384,3.225,3869361.09,"telegram",471,2.7579617834394905,0.6257185140594257,0.09978768577494693,0.3375796178343949,0.2568111147515597
"eos","1567382400000","86400000",3.332,3.362,3.468,3.313,7366921.41,"telegram",270,2.911111111111111,0.6020540970730685,0.12962962962962962,0.21851851851851853,0.42602239638376926
"eos","1567468800000","86400000",3.362,3.314,3.369,3.276,5024094.34,"telegram",335,2.8059701492537314,0.6519501393385554,0.12238805970149254,0.32238805970149254,0.3291465149909074
"eos","1567555200000","86400000",3.314,3.272,3.338,3.208,4722904.12,"telegram",531,2.853107344632768,0.6236735421347138,0.12429378531073447,0.2749529190207156,0.35943764402303113
"eos","1567641600000","86400000",3.272,3.22,3.369,3.117,5189033.59,"telegram",323,2.8173374613003097,0.6251263902339514,0.11145510835913312,0.29411764705882354,0.30837622752248595
"eos","1567728000000","86400000",3.22,3.577,3.675,3.203,9191909.55,"telegram",136,2.8161764705882355,0.6440018026366913,0.1323529411764706,0.3161764705882353,0.36230347233971716
"eos","1567814400000","86400000",3.577,3.79,3.814,3.521,7411099.68,"telegram",331,2.7673716012084593,0.5947596262104089,0.08761329305135952,0.3202416918429003,0.22698818795407227
"eos","1567900800000","86400000",3.79,3.881,3.957,3.623,11222148.36,"telegram",316,2.857594936708861,0.6177536176553418,0.12974683544303797,0.2721518987341772,0.3787059324073059
"eos","1567987200000","86400000",3.881,3.781,3.923,3.663,6819762.53,"telegram",308,2.811688311688312,0.6269849572490797,0.12012987012987013,0.30844155844155846,0.328182021877935
"eos","1568073600000","86400000",3.781,3.759,3.817,3.653,4206378.32,"telegram",177,2.994350282485876,0.5574069823466926,0.14124293785310735,0.15254237288135594,0.5753980511504859
"eos","1568160000000","86400000",3.759,3.751,3.798,3.682,2834671.49,"telegram",380,2.8157894736842106,0.6093682301278901,0.10526315789473684,0.29210526315789476,0.2903870866217608
"eos","1568246400000","86400000",3.751,3.736,3.762,3.686,1870896.01,"telegram",609,2.8292282430213467,0.5734116167498545,0.09195402298850575,0.26108374384236455,0.2656671714160683
"eos","1568332800000","86400000",3.736,4.038,4.115,3.701,8583574.34,"telegram",716,2.7835195530726256,0.5878727044665188,0.08519553072625698,0.30307262569832405,0.22580290812810477
"eos","1568419200000","86400000",4.038,4.082,4.158,4.018,5150435.69,"telegram",302,2.751655629139073,0.6154042772479488,0.09271523178807947,0.33774834437086093,0.23643447202783396
